iso,dvr_4wk_td_per,dvr_4wk_td,date
COL,0.01,4510.0,2023-05-01
COM,0.01,86.0,2021-04-09
COM,0.1,835.0,2021-04-18
COM,0.23,2010.0,2021-04-25
COM,0.25,2151.0,2021-04-26
COM,0.18,1572.0,2021-05-03
COM,0.18,1525.0,2021-05-12
COM,0.14,1206.0,2021-05-17
COM,0.17,1454.0,2021-05-28
COM,0.18,1537.0,2021-05-31
COM,0.17,1470.0,2021-06-07
COM,0.16,1407.0,2021-06-14
COM,0.11,926.0,2021-06-21
COM,0.02,141.0,2021-07-02
COM,0.03,235.0,2021-07-05
COM,0.09,802.0,2021-07-18
COM,0.17,1486.0,2021-07-24
COM,0.26,2264.0,2021-08-01
COM,0.38,3343.0,2021-08-08
COM,0.43,3714.0,2021-08-13
COM,0.48,4157.0,2021-08-20
COM,0.55,4758.0,2021-08-27
COM,0.49,4269.0,2021-08-30
COM,0.55,4779.0,2021-09-09
COM,0.49,4223.0,2021-09-13
COM,0.39,3400.0,2021-09-20
COM,0.31,2686.0,2021-09-29
COM,0.31,2686.0,2021-10-04
COM,0.26,2235.0,2021-10-17
COM,0.32,2745.0,2021-10-24
COM,0.37,3250.0,2021-10-31
COM,0.4,3456.0,2021-11-03
COM,0.39,3409.0,2021-11-08
COM,0.32,2762.0,2021-11-15
COM,0.33,2830.0,2021-11-27
COM,0.31,2736.0,2021-11-29
COM,0.26,2220.0,2021-12-06
COM,0.23,1971.0,2021-12-13
COM,0.2,1782.0,2021-12-20
COM,0.23,1962.0,2021-12-30
COM,0.23,1999.0,2022-01-03
COM,0.19,1666.0,2022-01-10
COM,0.12,1018.0,2022-01-17
COM,0.13,1123.0,2022-01-30
COM,0.23,2015.0,2022-02-04
COM,0.23,2015.0,2022-02-07
COM,0.23,2015.0,2022-02-14
COM,0.2,1721.0,2022-02-21
COM,0.08,714.0,2022-02-28
COM,0.01,46.0,2022-03-31
COM,0.01,64.0,2022-04-04
COM,0.01,96.0,2022-04-11
COM,0.01,128.0,2022-04-18
COM,0.01,124.0,2022-04-25
COM,0.01,92.0,2022-05-02
COM,0.01,60.0,2022-05-09
COM,0.22,1930.0,2022-07-10
COM,0.44,3859.0,2022-07-17
COM,0.67,5789.0,2022-07-24
COM,0.67,5789.0,2022-07-25
COM,0.64,5530.0,2022-08-01
COM,0.43,3722.0,2022-08-08
COM,0.22,1914.0,2022-08-15
COM,0.06,486.0,2022-08-28
COM,0.06,486.0,2022-08-29
COM,0.06,486.0,2022-09-05
COM,0.06,486.0,2022-09-12
COM,0.06,486.0,2022-09-19
COM,0.06,486.0,2022-09-26
CPV,0.04,216.0,2021-03-21
CPV,0.05,278.0,2021-03-25
CPV,0.05,251.0,2021-03-29
CPV,0.04,195.0,2021-04-05
CPV,0.06,315.0,2021-04-16
CPV,0.07,377.0,2021-04-19
CPV,0.09,476.0,2021-04-30
CPV,0.1,529.0,2021-05-04
CPV,0.1,551.0,2021-05-10
CPV,0.07,382.0,2021-05-17
CPV,0.07,394.0,2021-05-24
CPV,0.08,428.0,2021-06-06
CPV,0.14,758.0,2021-06-13
CPV,0.25,1414.0,2021-06-20
CPV,0.36,2001.0,2021-06-27
CPV,0.42,2332.0,2021-07-04
CPV,0.48,2643.0,2021-07-11
CPV,0.51,2846.0,2021-07-15
CPV,0.49,2706.0,2021-07-25
CPV,0.52,2870.0,2021-08-01
CPV,0.54,2990.0,2021-08-08
CPV,0.65,3598.0,2021-08-15
CPV,0.73,4044.0,2021-08-20
CPV,0.84,4678.0,2021-08-25
CPV,0.87,4819.0,2021-09-05
CPV,0.91,5036.0,2021-09-11
CPV,0.89,4958.0,2021-09-13
CPV,0.86,4802.0,2021-09-20
CPV,0.7,3888.0,2021-09-27
CPV,0.63,3504.0,2021-10-04
CPV,0.56,3131.0,2021-10-11
CPV,0.51,2826.0,2021-10-23
CPV,0.54,3007.0,2021-10-28
CPV,0.47,2622.0,2021-11-01
CPV,0.39,2156.0,2021-11-08
CPV,0.34,1879.0,2021-11-18
CPV,0.29,1608.0,2021-11-22
CPV,0.21,1179.0,2021-11-29
CPV,0.19,1034.0,2021-12-11
CPV,0.22,1208.0,2021-12-14
CPV,0.22,1208.0,2021-12-24
CPV,0.22,1237.0,2021-12-27
CPV,0.26,1453.0,2022-01-09
CPV,0.28,1530.0,2022-01-10
CPV,0.37,2052.0,2022-01-23
CPV,0.45,2523.0,2022-01-30
CPV,0.51,2860.0,2022-02-04
CPV,0.49,2732.0,2022-02-07
CPV,0.43,2368.0,2022-02-14
CPV,0.35,1950.0,2022-02-21
CPV,0.3,1664.0,2022-02-28
CPV,0.24,1333.0,2022-03-07
CPV,0.23,1252.0,2022-03-14
CPV,0.2,1117.0,2022-03-21
CPV,0.15,811.0,2022-03-28
CPV,0.13,717.0,2022-04-04
CPV,0.11,608.0,2022-04-11
CPV,0.12,648.0,2022-04-22
CPV,0.12,648.0,2022-04-29
CPV,0.12,674.0,2022-05-02
CPV,0.12,658.0,2022-05-09
CPV,0.1,563.0,2022-05-16
CPV,0.1,549.0,2022-05-23
CPV,0.06,344.0,2022-05-30
CPV,0.1,552.0,2022-06-12
CPV,0.1,531.0,2022-06-13
CPV,0.07,404.0,2022-06-20
CPV,0.07,404.0,2022-06-27
CPV,0.18,1014.0,2022-07-10
CPV,0.25,1391.0,2022-07-17
CPV,0.32,1767.0,2022-07-24
CPV,0.36,1983.0,2022-07-30
CPV,0.35,1920.0,2022-08-01
CPV,0.23,1286.0,2022-08-08
CPV,0.18,1002.0,2022-08-15
CPV,0.13,736.0,2022-08-22
CPV,0.11,587.0,2022-08-29
CPV,0.09,512.0,2022-09-05
CPV,0.09,493.0,2022-09-12
CPV,0.09,474.0,2022-09-19
CRI,0.02,897.0,2021-01-01
CRI,0.02,925.0,2021-01-04
CRI,0.02,956.0,2021-01-11
CRI,0.02,970.0,2021-01-18
CRI,0.03,1310.0,2021-01-27
CRI,0.03,1469.0,2021-02-01
CRI,0.04,1784.0,2021-02-10
CRI,0.05,2342.0,2021-02-18
CRI,0.05,2293.0,2021-02-28
CRI,0.07,3480.0,2021-03-06
CRI,0.1,4845.0,2021-03-14
CRI,0.13,6374.0,2021-03-21
CRI,0.17,8816.0,2021-03-26
CRI,0.19,9432.0,2021-04-04
CRI,0.22,11118.0,2021-04-11
CRI,0.24,12097.0,2021-04-16
CRI,0.26,13308.0,2021-04-25
CRI,0.3,15113.0,2021-05-01
CRI,0.32,16220.0,2021-05-08
CRI,0.36,18112.0,2021-05-14
CRI,0.41,20641.0,2021-05-23
CRI,0.45,22818.0,2021-05-28
CRI,0.49,24751.0,2021-06-06
CRI,0.59,29890.0,2021-06-13
CRI,0.63,32094.0,2021-06-18
CRI,0.62,31705.0,2021-06-21
CRI,0.61,30901.0,2021-06-28
CRI,0.53,27016.0,2021-07-05
CRI,0.39,19752.0,2021-07-12
CRI,0.42,21562.0,2021-07-25
CRI,0.55,28080.0,2021-08-01
CRI,0.63,31873.0,2021-08-06
CRI,0.73,37026.0,2021-08-13
CRI,0.71,35995.0,2021-08-16
CRI,0.64,32627.0,2021-08-23
CRI,0.66,33591.0,2021-09-05
CRI,0.69,35132.0,2021-09-06
CRI,0.76,38829.0,2021-09-19
CRI,0.89,45221.0,2021-09-26
CRI,0.92,46701.0,2021-09-30
CRI,0.88,44954.0,2021-10-04
CRI,0.79,40135.0,2021-10-11
CRI,0.67,34361.0,2021-10-18
CRI,0.56,28538.0,2021-10-25
CRI,0.55,27878.0,2021-11-06
CRI,0.57,28922.0,2021-11-11
CRI,0.55,28181.0,2021-11-15
CRI,0.51,26113.0,2021-11-22
CRI,0.43,21953.0,2021-11-29
CRI,0.39,19730.0,2021-12-06
CRI,0.35,17974.0,2021-12-19
CRI,0.43,21853.0,2021-12-26
CRI,0.44,22640.0,2021-12-27
CRI,0.46,23294.0,2022-01-06
CRI,0.47,23776.0,2022-01-10
CRI,0.43,21860.0,2022-01-17
CRI,0.35,17910.0,2022-01-24
CRI,0.31,15767.0,2022-01-31
CRI,0.29,14904.0,2022-02-07
CRI,0.36,18565.0,2022-02-20
CRI,0.59,30152.0,2022-02-27
CRI,0.75,38260.0,2022-03-06
CRI,0.83,42192.0,2022-03-13
CRI,0.86,43739.0,2022-03-18
CRI,0.81,41029.0,2022-03-21
CRI,0.67,33882.0,2022-03-28
CRI,0.55,27863.0,2022-04-04
CRI,0.49,24870.0,2022-04-11
CRI,0.41,20768.0,2022-04-18
CRI,0.33,16913.0,2022-04-25
CRI,0.3,15091.0,2022-05-02
CRI,0.25,12828.0,2022-05-09
CRI,0.28,14313.0,2022-05-20
CRI,0.28,14308.0,2022-05-23
CRI,0.26,13058.0,2022-05-30
CRI,0.2,10379.0,2022-06-06
CRI,0.13,6807.0,2022-06-13
CRI,0.04,2205.0,2022-06-20
CRI,0.06,3125.0,2022-07-03
CRI,0.21,10936.0,2022-07-08
CRI,0.23,11894.0,2022-07-17
CRI,0.3,15174.0,2022-07-24
CRI,0.34,17392.0,2022-07-29
CRI,0.27,13939.0,2022-08-01
CRI,0.23,11623.0,2022-08-12
CRI,0.22,11024.0,2022-08-15
CRI,0.17,8895.0,2022-08-22
CRI,0.12,5887.0,2022-08-29
CRI,0.07,3532.0,2022-09-11
CRI,0.15,7477.0,2022-09-16
CRI,0.17,8699.0,2022-09-25
CRI,0.23,11753.0,2022-09-30
CRI,0.23,11753.0,2022-10-03
CRI,0.19,9764.0,2022-10-10
CRI,0.18,9149.0,2022-10-21
CRI,0.14,7316.0,2022-10-24
CRI,0.11,5605.0,2022-11-06
CRI,0.15,7435.0,2022-11-11
CRI,0.13,6561.0,2022-11-14
CRI,0.15,7841.0,2022-11-27
CRI,0.27,13954.0,2022-12-02
CRI,0.24,12347.0,2022-12-05
CRI,0.21,10513.0,2022-12-17
CRI,0.24,12053.0,2022-12-22
CRI,0.17,8694.0,2022-12-26
CRI,0.06,3097.0,2023-01-02
CRI,0.05,2417.0,2023-01-14
CRI,0.08,3982.0,2023-01-20
CRI,0.08,3982.0,2023-01-23
CRI,0.08,3982.0,2023-01-30
CRI,0.08,3982.0,2023-02-06
CRI,0.04,2276.0,2023-02-13
CRI,0.07,3810.0,2023-02-24
CRI,0.07,3810.0,2023-02-27
CRI,0.1,5002.0,2023-03-12
CRI,0.16,7983.0,2023-03-17
CRI,0.14,6885.0,2023-03-20
CRI,0.11,5422.0,2023-03-27
CRI,0.13,6498.0,2023-04-07
CRI,0.09,4709.0,2023-04-10
CRI,0.08,3978.0,2023-04-21
CRI,0.08,3978.0,2023-04-24
CRI,0.08,4324.0,2023-05-07
CRI,0.15,7878.0,2023-05-12
CRI,0.13,6633.0,2023-05-15
CRI,0.11,5406.0,2023-05-27
CRI,0.16,7995.0,2023-06-02
CUB,2.97,336376.0,2021-05-21
CUB,1.28,145342.0,2021-05-24
CUB,1.04,118153.0,2021-06-06
CUB,1.12,126388.0,2021-06-13
CUB,1.18,133928.0,2021-06-17
CUB,1.3,147566.0,2021-06-25
CUB,1.3,147566.0,2021-06-28
CUB,1.3,147566.0,2021-07-05
CUB,1.3,147566.0,2021-07-12
CUB,1.25,141737.0,2021-07-19
CUB,1.14,128724.0,2021-07-26
CUB,1.17,132744.0,2021-08-06
CUB,1.13,127589.0,2021-08-09
CUB,1.15,129970.0,2021-08-20
CUB,1.14,129167.0,2021-08-23
CUB,1.18,134123.0,2021-09-05
CUB,1.37,154615.0,2021-09-12
CUB,1.68,190226.0,2021-09-19
CUB,2.05,231951.0,2021-09-26
CUB,2.11,238432.0,2021-10-01
CUB,2.09,237282.0,2021-10-04
CUB,2.06,232974.0,2021-10-11
CUB,1.93,218261.0,2021-10-18
CUB,1.64,186206.0,2021-10-25
CUB,1.35,152724.0,2021-11-01
CUB,1.1,124348.0,2021-11-08
CUB,0.89,100646.0,2021-11-15
CUB,0.88,99394.0,2021-11-25
CUB,0.82,93426.0,2021-11-29
CUB,0.76,86287.0,2021-12-06
CUB,0.59,67270.0,2021-12-13
CUB,0.45,51416.0,2021-12-26
CUB,0.64,72204.0,2022-01-02
CUB,0.77,87046.0,2022-01-09
CUB,1.03,116447.0,2022-01-16
CUB,1.18,133396.0,2022-01-21
CUB,1.14,129414.0,2022-01-24
CUB,1.08,122559.0,2022-01-31
CUB,0.94,107003.0,2022-02-07
CUB,0.65,74156.0,2022-02-14
CUB,0.4,45729.0,2022-02-21
CUB,0.26,29309.0,2022-02-28
CUB,0.18,20031.0,2022-03-07
CUB,0.14,15582.0,2022-03-14
CUB,0.12,13764.0,2022-03-21
CUB,0.11,12704.0,2022-03-28
CUB,0.12,13070.0,2022-04-06
CUB,0.12,13190.0,2022-04-11
CUB,0.11,12817.0,2022-04-18
CUB,0.12,13749.0,2022-05-01
CUB,0.18,20210.0,2022-05-07
CUB,0.22,24471.0,2022-05-13
CUB,0.23,25564.0,2022-05-17
CUB,0.23,26079.0,2022-05-23
CUB,0.19,21253.0,2022-05-30
CUB,0.11,12561.0,2022-06-06
CUB,0.07,7726.0,2022-06-13
CUB,0.05,6128.0,2022-06-20
CUB,0.05,5726.0,2022-06-27
CUB,0.04,5012.0,2022-07-04
CUB,0.04,4063.0,2022-07-11
CUB,0.03,3064.0,2022-07-18
CUB,0.02,2232.0,2022-07-25
CUB,0.04,4218.0,2022-08-07
CUB,0.12,13212.0,2022-08-14
CUB,0.2,22526.0,2022-08-21
CUB,0.24,26953.0,2022-08-27
CUB,0.26,29157.0,2022-09-01
CUB,0.24,27643.0,2022-09-05
CUB,0.19,21163.0,2022-09-12
CUB,0.13,14523.0,2022-09-19
CUB,0.11,12368.0,2022-09-26
CUB,0.09,10464.0,2022-10-03
CUB,0.07,7507.0,2022-10-10
CUB,0.05,5727.0,2022-10-17
CUB,0.03,3539.0,2022-10-24
CUB,0.02,2034.0,2022-10-31
CUB,0.02,2018.0,2022-11-07
CUB,0.02,1765.0,2022-11-14
CUB,0.01,1506.0,2022-11-21
CUB,0.01,1281.0,2022-11-28
CUB,0.01,1042.0,2022-12-05
CUB,0.01,1099.0,2022-12-12
CUB,0.01,1032.0,2022-12-19
CUB,0.01,969.0,2022-12-26
CUB,0.01,939.0,2023-01-02
CUB,0.01,820.0,2023-01-09
CUB,0.01,840.0,2023-01-16
CUB,0.01,867.0,2023-01-23
CUB,0.01,883.0,2023-01-30
CUB,0.01,916.0,2023-02-06
CUB,0.01,827.0,2023-02-13
CUB,0.01,750.0,2023-02-20
CUB,0.01,732.0,2023-02-27
CUB,0.01,681.0,2023-03-06
CUB,0.01,691.0,2023-03-13
CUB,0.01,693.0,2023-03-20
CUB,0.01,629.0,2023-03-27
CUB,0.01,596.0,2023-04-03
CUB,0.01,568.0,2023-04-26
CUB,0.01,608.0,2023-05-01
CUB,0.01,654.0,2023-05-08
CUB,0.01,692.0,2023-05-15
CUB,0.01,926.0,2023-05-22
CUB,0.01,1282.0,2023-05-29
CUW,0.51,840.0,2021-02-28
CUW,0.59,962.0,2021-03-07
CUW,0.61,994.0,2021-03-14
CUW,0.61,997.0,2021-03-15
CUW,0.64,1049.0,2021-03-24
CUW,0.64,1049.0,2021-03-29
CUW,0.64,1049.0,2021-04-05
CUW,0.76,1251.0,2021-04-18
CUW,1.11,1823.0,2021-04-25
CUW,1.25,2047.0,2021-05-02
CUW,1.35,2219.0,2021-05-09
CUW,1.41,2314.0,2021-05-14
CUW,1.35,2208.0,2021-05-17
CUW,1.23,2020.0,2021-05-24
CUW,1.14,1863.0,2021-05-31
CUW,1.0,1636.0,2021-06-07
CUW,0.75,1237.0,2021-06-14
CUW,0.46,753.0,2021-06-21
CUW,0.31,508.0,2021-06-28
CUW,0.23,372.0,2021-07-05
CUW,0.18,296.0,2021-07-12
CUW,0.16,268.0,2021-07-19
CUW,0.15,250.0,2021-07-26
CUW,0.15,244.0,2021-08-02
CUW,0.16,255.0,2021-08-13
CUW,0.16,256.0,2021-08-16
CUW,0.15,252.0,2021-08-23
CUW,0.15,248.0,2021-08-30
CUW,0.14,232.0,2021-09-06
CUW,0.12,199.0,2021-09-13
CUW,0.11,182.0,2021-09-20
CUW,0.1,167.0,2021-09-27
CUW,0.09,152.0,2021-10-04
CUW,0.1,157.0,2021-10-17
CUW,0.11,174.0,2021-10-21
CUW,0.12,189.0,2021-10-28
CUW,0.12,194.0,2021-11-01
CUW,0.12,201.0,2021-11-08
CUW,0.12,195.0,2021-11-15
CUW,0.11,176.0,2021-11-22
CUW,0.1,157.0,2021-12-02
CUW,0.1,161.0,2021-12-12
CUW,0.14,229.0,2021-12-19
CUW,0.26,429.0,2021-12-26
CUW,0.46,753.0,2022-01-02
CUW,0.61,1004.0,2022-01-09
CUW,0.69,1134.0,2022-01-14
CUW,0.7,1144.0,2022-01-17
CUW,0.6,981.0,2022-01-24
CUW,0.42,694.0,2022-01-31
CUW,0.27,448.0,2022-02-07
CUW,0.16,262.0,2022-02-14
CUW,0.11,188.0,2022-02-21
CUW,0.09,149.0,2022-02-28
CUW,0.07,117.0,2022-03-07
CUW,0.06,99.0,2022-03-14
CUW,0.05,87.0,2022-03-21
CUW,0.05,75.0,2022-03-28
CUW,0.04,67.0,2022-04-04
CUW,0.06,92.0,2022-04-16
CUW,0.07,107.0,2022-04-20
CUW,0.08,126.0,2022-04-26
CUW,0.09,140.0,2022-05-02
CUW,0.08,137.0,2022-05-09
CUW,0.07,115.0,2022-05-16
CUW,0.06,96.0,2022-05-23
CUW,0.05,80.0,2022-05-30
CUW,0.04,68.0,2022-06-06
CUW,0.03,55.0,2022-06-13
CUW,0.03,45.0,2022-06-20
CUW,0.02,38.0,2022-06-27
CUW,0.02,32.0,2022-07-04
CUW,0.02,28.0,2022-07-11
CUW,0.02,25.0,2022-07-18
CUW,0.01,23.0,2022-07-25
CUW,0.01,23.0,2022-08-01
CUW,0.01,22.0,2022-08-08
CUW,0.01,21.0,2022-08-15
CUW,0.01,17.0,2022-08-22
CUW,0.01,13.0,2022-08-29
CUW,0.01,9.0,2022-09-05
CUW,0.01,9.0,2022-11-13
CUW,0.01,11.0,2022-11-14
CUW,0.01,19.0,2022-11-21
CUW,0.01,18.0,2022-11-28
CUW,0.01,17.0,2022-12-05
CUW,0.01,9.0,2022-12-12
CUW,0.02,27.0,2022-12-25
CUW,0.06,94.0,2022-12-30
CUW,0.06,94.0,2023-01-02
CUW,0.06,94.0,2023-01-09
CUW,0.06,94.0,2023-01-16
CUW,0.03,54.0,2023-01-23
CUW,0.04,59.0,2023-02-03
CUW,0.04,59.0,2023-02-06
CUW,0.04,59.0,2023-02-13
CUW,0.04,59.0,2023-02-20
CUW,0.02,34.0,2023-02-27
CYM,0.51,337.0,2021-01-17
CYM,0.69,455.0,2021-01-24
CYM,0.73,481.0,2021-01-31
CYM,0.78,510.0,2021-02-07
CYM,0.84,555.0,2021-02-12
CYM,0.79,520.0,2021-02-15
CYM,0.78,515.0,2021-02-26
CYM,0.79,516.0,2021-03-02
CYM,0.91,600.0,2021-03-14
CYM,1.2,790.0,2021-03-21
CYM,1.3,855.0,2021-03-28
CYM,1.35,886.0,2021-04-02
CYM,1.34,880.0,2021-04-05
CYM,1.28,840.0,2021-04-12
CYM,1.13,743.0,2021-04-19
CYM,0.94,619.0,2021-04-26
CYM,0.82,536.0,2021-05-03
CYM,0.74,487.0,2021-05-10
CYM,0.66,433.0,2021-05-17
CYM,0.77,504.0,2021-05-30
CYM,0.8,524.0,2021-06-04
CYM,0.75,492.0,2021-06-07
CYM,0.66,431.0,2021-06-14
CYM,0.59,387.0,2021-06-21
CYM,0.54,353.0,2021-06-28
CYM,0.5,327.0,2021-07-05
CYM,0.47,306.0,2021-07-16
CYM,0.42,279.0,2021-07-19
CYM,0.3,195.0,2021-07-26
CYM,0.23,148.0,2021-08-06
CYM,0.21,136.0,2021-08-11
CYM,0.2,129.0,2021-08-16
CYM,0.17,112.0,2021-08-23
CYM,0.18,118.0,2021-09-05
CYM,0.21,138.0,2021-09-12
CYM,0.28,183.0,2021-09-19
CYM,0.3,195.0,2021-09-24
CYM,0.3,195.0,2021-10-03
CYM,0.32,210.0,2021-10-08
CYM,0.31,201.0,2021-10-11
CYM,0.31,202.0,2021-10-24
CYM,0.39,255.0,2021-10-31
CYM,0.46,301.0,2021-11-07
CYM,0.53,345.0,2021-11-14
CYM,0.55,359.0,2021-11-19
CYM,0.57,372.0,2021-11-26
CYM,0.5,326.0,2021-11-29
CYM,0.49,322.0,2021-12-06
CYM,0.51,333.0,2021-12-17
CYM,0.45,294.0,2021-12-20
CYM,0.42,274.0,2021-12-27
CYM,0.35,228.0,2022-01-03
CYM,0.29,192.0,2022-01-10
CYM,0.31,201.0,2022-01-19
CYM,0.29,193.0,2022-01-24
CYM,0.25,162.0,2022-01-31
CYM,0.19,125.0,2022-02-07
CYM,0.14,93.0,2022-02-14
CYM,0.12,77.0,2022-02-21
CYM,0.1,66.0,2022-02-28
CYM,0.12,76.0,2022-03-11
CYM,0.1,68.0,2022-03-14
CYM,0.1,62.0,2022-03-24
CYM,0.09,57.0,2022-03-28
CYM,0.06,42.0,2022-04-04
CYM,0.09,58.0,2022-04-15
CYM,0.08,52.0,2022-04-18
CYM,0.09,57.0,2022-04-29
CYM,0.11,69.0,2022-05-04
CYM,0.1,67.0,2022-05-09
CYM,0.1,63.0,2022-05-18
CYM,0.09,61.0,2022-05-23
CYM,0.1,64.0,2022-06-03
CYM,0.09,58.0,2022-06-06
CYM,0.08,50.0,2022-06-19
CYM,0.09,56.0,2022-06-22
CYM,0.07,49.0,2022-06-27
CYM,0.08,51.0,2022-07-08
CYM,0.07,49.0,2022-07-11
CYM,0.07,46.0,2022-07-18
CYM,0.08,49.0,2022-07-25
CYM,0.07,45.0,2022-08-01
CYM,0.05,35.0,2022-08-08
CYM,0.05,32.0,2022-08-15
CYM,0.05,30.0,2022-08-27
CYM,0.07,44.0,2022-09-02
CYM,0.06,42.0,2022-09-05
CYM,0.05,36.0,2022-09-12
CYM,0.04,29.0,2022-09-19
CYM,0.02,14.0,2022-09-26
CYM,0.02,10.0,2022-10-07
CYM,0.02,10.0,2022-10-10
CYM,0.02,10.0,2022-10-17
CYM,0.02,10.0,2022-10-24
CYM,0.01,6.0,2022-10-31
CYM,0.01,3.0,2022-11-07
CYM,0.01,8.0,2022-11-14
CYM,0.01,8.0,2022-11-21
CYM,0.02,10.0,2022-12-03
CYM,0.04,24.0,2022-12-08
CYM,0.04,27.0,2022-12-12
CYM,0.04,27.0,2022-12-19
CYM,0.04,27.0,2022-12-26
CYM,0.02,15.0,2023-01-02
CYM,0.01,4.0,2023-01-14
CYM,0.04,25.0,2023-01-20
CYM,0.04,25.0,2023-01-23
CYM,0.04,25.0,2023-01-30
CYM,0.04,25.0,2023-02-06
CYM,0.02,14.0,2023-02-13
CYM,0.03,17.0,2023-02-23
CYM,0.03,20.0,2023-02-27
CYM,0.04,23.0,2023-03-12
CYM,0.05,30.0,2023-03-17
CYM,0.03,22.0,2023-03-20
CYM,0.02,10.0,2023-03-27
CYM,0.02,10.0,2023-04-03
CYM,0.01,6.0,2023-04-10
CYM,0.01,4.0,2023-04-19
CYM,0.01,6.0,2023-04-24
CYM,0.01,6.0,2023-05-01
CYM,0.01,6.0,2023-05-08
CYP,0.11,947.0,2021-01-01
CYP,0.11,972.0,2021-01-04
CYP,0.11,1000.0,2021-01-11
CYP,0.12,1053.0,2021-01-20
CYP,0.12,1053.0,2021-01-25
CYP,0.12,1053.0,2021-02-01
CYP,0.12,1053.0,2021-02-08
CYP,0.15,1308.0,2021-02-20
CYP,0.21,1839.0,2021-02-28
CYP,0.25,2221.0,2021-03-07
CYP,0.28,2479.0,2021-03-13
CYP,0.29,2558.0,2021-03-15
CYP,0.28,2488.0,2021-03-22
CYP,0.24,2130.0,2021-03-29
CYP,0.24,2127.0,2021-04-10
CYP,0.28,2455.0,2021-04-17
CYP,0.36,3181.0,2021-04-25
CYP,0.53,4704.0,2021-05-02
CYP,0.68,6040.0,2021-05-09
CYP,0.87,7686.0,2021-05-16
CYP,1.07,9475.0,2021-05-23
CYP,1.11,9839.0,2021-05-29
CYP,1.14,10102.0,2021-06-05
CYP,1.13,10044.0,2021-06-07
CYP,1.06,9414.0,2021-06-14
CYP,0.98,8729.0,2021-06-21
CYP,0.84,7441.0,2021-06-28
CYP,0.8,7072.0,2021-07-05
CYP,0.74,6613.0,2021-07-12
CYP,0.68,6002.0,2021-07-24
CYP,0.66,5902.0,2021-07-26
CYP,0.55,4862.0,2021-08-02
CYP,0.5,4409.0,2021-08-09
CYP,0.45,4014.0,2021-08-16
CYP,0.39,3459.0,2021-08-23
CYP,0.35,3108.0,2021-08-30
CYP,0.28,2488.0,2021-09-06
CYP,0.24,2114.0,2021-09-13
CYP,0.2,1766.0,2021-09-20
CYP,0.17,1478.0,2021-09-27
CYP,0.27,2372.0,2021-10-10
CYP,0.27,2354.0,2021-10-11
CYP,0.25,2224.0,2021-10-18
CYP,0.24,2093.0,2021-10-25
CYP,0.21,1835.0,2021-11-01
CYP,0.08,697.0,2021-11-08
CYP,0.37,3318.0,2021-11-21
CYP,0.53,4701.0,2021-11-28
CYP,0.72,6351.0,2021-12-05
CYP,0.9,7955.0,2021-12-12
CYP,0.89,7867.0,2021-12-13
CYP,0.83,7339.0,2021-12-20
CYP,0.82,7287.0,2021-12-27
CYP,0.77,6851.0,2022-01-03
CYP,0.71,6306.0,2022-01-10
CYP,0.6,5358.0,2022-01-17
CYP,0.55,4907.0,2022-01-24
CYP,0.48,4255.0,2022-01-31
CYP,0.41,3621.0,2022-02-07
CYP,0.33,2972.0,2022-02-14
CYP,0.22,1933.0,2022-02-21
CYP,0.16,1452.0,2022-02-28
CYP,0.11,1015.0,2022-03-07
CYP,0.1,852.0,2022-03-20
CYP,0.09,839.0,2022-03-21
CYP,0.12,1024.0,2022-04-03
CYP,0.12,1031.0,2022-04-04
CYP,0.13,1110.0,2022-04-16
CYP,0.13,1111.0,2022-04-18
CYP,0.12,1023.0,2022-04-25
CYP,0.08,668.0,2022-05-02
CYP,0.07,655.0,2022-05-09
CYP,0.07,653.0,2022-05-16
CYP,0.07,636.0,2022-05-23
CYP,0.08,669.0,2022-06-04
CYP,0.08,678.0,2022-06-06
CYP,0.08,699.0,2022-06-13
CYP,0.07,649.0,2022-06-20
CYP,0.07,584.0,2022-06-27
CYP,0.05,429.0,2022-07-04
CYP,0.04,314.0,2022-07-14
CYP,0.04,332.0,2022-07-18
CYP,0.04,356.0,2022-07-25
CYP,0.04,331.0,2022-08-01
CYP,0.03,261.0,2022-08-08
CYP,0.02,207.0,2022-08-15
CYP,0.02,151.0,2022-08-22
CYP,0.01,97.0,2022-08-29
CYP,0.01,88.0,2022-09-05
CYP,0.01,78.0,2022-09-12
CYP,0.01,71.0,2022-09-19
CYP,0.01,87.0,2022-09-26
CYP,0.02,137.0,2022-10-06
CYP,0.03,225.0,2022-10-16
CYP,0.03,229.0,2022-10-17
CYP,0.03,256.0,2022-10-24
CYP,0.03,278.0,2022-10-31
CYP,0.03,262.0,2022-11-07
CYP,0.03,254.0,2022-11-14
CYP,0.04,315.0,2022-11-26
CYP,0.04,328.0,2022-11-28
CYP,0.05,405.0,2022-12-08
CYP,0.05,423.0,2022-12-12
CYP,0.04,390.0,2022-12-19
CYP,0.04,354.0,2022-12-26
CYP,0.03,306.0,2023-01-02
CYP,0.03,266.0,2023-01-09
CYP,0.03,271.0,2023-01-16
CYP,0.03,269.0,2023-01-23
CYP,0.03,226.0,2023-01-30
CYP,0.02,180.0,2023-02-06
CYP,0.01,121.0,2023-02-13
CYP,0.01,68.0,2023-02-20
CYP,0.01,52.0,2023-02-27
CZE,0.08,8604.0,2021-01-01
CZE,0.08,8824.0,2021-01-04
CZE,0.09,9105.0,2021-01-12
